project_name,builder_name,city,county,state,lat,long,attached_detached,unit_size_min,unit_size_max,minprice_1,maxprice_1,status,typicallotsize,sales_rate,sales_rate_last_three_months,total_units_planned,total_units_sold,total_remaining,zip_code,communitytype,master_plan,lot_width_variations,monthly_sales,total_units_remaining,yyyymm
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,7,525,202006
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,8,517,202007
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,8,509,202008
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,7,502,202009
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,10,492,202010
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,8,484,202011
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,12,472,202012
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,6,466,202101
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,7,459,202102
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,13,446,202103
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,14,432,202104
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,15,494,202105
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,8,486,202106
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,3,483,202107
Greenwood/Cottage,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1266,1950,353990,381990,ACTIVE PROJECT,5200,8.76,8.666666667,609,128,481,78660,NULL,NULL,40,2,481,202108
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,7,280,202009
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,3,277,202010
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,4,273,202011
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,5,268,202012
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,3,265,202101
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,2,263,202102
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,3,260,202103
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,2,258,202104
Greenwood/Watermill,Lennar,Pflugerville,Travis,TX,30.407719,-97.626904,Detached,1047,1874,356990,386990,ACTIVE PROJECT,6500,5.05,2.333333333,210,44,166,78660,NULL,NULL,50,15,166,202105
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,18,201902
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,18,201903
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,18,201904
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,18,201905
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,18,201906
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,18,201907
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,18,201908
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,6,12,201909
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,1,11,201910
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,11,201911
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,1,10,201912
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,10,202001
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,10,202002
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,10,202003
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,10,202004
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,10,202005
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,10,202006
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,10,202007
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,1,9,202008
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,1,8,202009
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,8,202010
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,8,202011
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,8,202012
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,-1,9,202101
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,9,202102
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,2,7,202103
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,2,5,202104
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,2,3,202105
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,0,3,202106
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,1,2,202107
Province Tarrytown,Mid-City Development,Austin,Travis,TX,30.28812,-97.767351,Detached,1557,2393,909000,1580000,ACTIVE PROJECT,1500,0.55,1,18,17,1,78703,NULL,NULL,30,1,1,202108
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,115,201901
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,115,201902
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,115,201903
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,115,201904
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,115,201905
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,115,201906
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,115,201907
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,115,201908
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,5,110,201909
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,9,101,201910
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,4,97,201911
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,3,94,201912
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,16,78,202001
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,6,72,202002
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,5,67,202003
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,5,62,202004
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,8,54,202005
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,8,187,202006
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,17,170,202007
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,13,157,202008
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,4,153,202009
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,2,151,202010
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,2,149,202011
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,2,147,202012
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,1,146,202101
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,1,145,202102
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,1,144,202103
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,2,280,202104
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,1,279,202105
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,279,202106
Addison South,Brookfield Residential,Austin,Travis,TX,30.169044,-97.698472,Detached,1290,2436,282500,375000,ACTIVE PROJECT,4320,0.58,1,395,116,279,78744,Community,Addison,40;50,0,279,202107
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,2,59,201910
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,6,53,201911
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,5,48,201912
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,5,43,202001
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,4,39,202002
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,2,37,202003
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,0,37,202004
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,1,36,202005
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,3,33,202006
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,4,29,202007
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,6,23,202008
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,4,19,202009
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,5,14,202010
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,4,46,202011
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,0,46,202012
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,-1,47,202101
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,1,46,202102
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,6,40,202103
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,5,35,202104
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,6,29,202105
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,3,26,202106
Travisso/Capri,Toll Brothers,Leander,Travis,TX,30.534783,-97.907629,Detached,1913,2853,425995,542995,ACTIVE PROJECT,7000,3.51,4.666666667,97,75,22,78641,Master Plan,Travisso,50,4,22,202107
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,1,15,201908
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,2,13,201909
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,1,12,201910
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,1,11,201911
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,0,11,201912
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,1,10,202001
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,1,9,202002
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,1,8,202003
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,0,8,202004
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,2,6,202005
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,2,4,202006
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,0,4,202007
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,1,3,202008
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,3,19,202009
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,7,12,202010
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,2,10,202011
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,4,6,202012
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,8,15,202101
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,11,4,202102
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,4,0,202103
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,0,0,202104
The Hollows,Giddens Homes,Jonestown,Travis,TX,30.452228,-97.966443,Detached,2214,3693,520000,764000,ACTIVE PROJECT,18700,2.26,0.333333333,58,53,5,78645,Community,The Hollows at Lake Travis,85,0,6,202105
